age,n,DSST_RT_mean,DSST_RT_std,OIS_STM_Acc_mean,OIS_STM_Acc_std,OIS_LTM_Acc_mean,OIS_LTM_Acc_std,ROCF_Remember_mean,ROCF_Remember_std,DSST_pHit_mean,DSST_pHit_std,TMT_Connect2_mean,TMT_Connect2_std,TMT_A_mean,TMT_A_std,TMT_B_mean,TMT_B_std,OMT_Acc_mean,OMT_Acc_std,ROCF_CopyScore_mean,ROCF_CopyScore_std,OIS_STM_LocErr_mean,OIS_STM_LocErr_std,OIS_LTM_LocErr_mean,OIS_LTM_LocErr_std,OMT_LocErr_Hard_mean,OMT_LocErr_Hard_std,ROCF_RecallScore_mean,ROCF_RecallScore_std,ALF_nWords_delayed_mean,ALF_nWords_delayed_std,OIS_STM_RightLoc_mean,OIS_STM_RightLoc_std,OIS_LTM_RightLoc_mean,OIS_LTM_RightLoc_std,OMT_TargetDetection_mean,OMT_TargetDetection_std,OMT_Misbinding_mean,OMT_Misbinding_std,OIS_STM_SemanticAcc_mean,OIS_STM_SemanticAcc_std,OIS_LTM_SemanticAcc_mean,OIS_LTM_SemanticAcc_std,TMT_BdA_mean,TMT_BdA_std,DSST_LearningRate_mean,DSST_LearningRate_std,DSST_BaseRate_mean,DSST_BaseRate_std,ROCF_CopyDuration_mean,ROCF_CopyDuration_std,ROCF_CopyMoveN_mean,ROCF_CopyMoveN_std,ROCF_RecallDuration_mean,ROCF_RecallDuration_std,ROCF_RecallMoveN_mean,ROCF_RecallMoveN_std,OMT_Acc_Easy_mean,OMT_Acc_Easy_std,OMT_Acc_Hard_mean,OMT_Acc_Hard_std,OMT_IdeRT_mean,OMT_IdeRT_std,OMT_LocErr_Easy_mean,OMT_LocErr_Easy_std,OMT_LocRT_mean,OMT_LocRT_std,CORSI_LocErr_mean,CORSI_LocErr_std,CORSI_CoV_mean,CORSI_CoV_std,ALF_nWords_immediate_mean,ALF_nWords_immediate_std,ALF_RecAcc_delayed_mean,ALF_RecAcc_delayed_std
51,357,2.68691515665528,0.803892987877178,96.5829727886951,4.83469074810181,66.8006145865203,20.5973197315595,91.0784836233153,9.74781920372347,97.1747632959724,3.74638154892202,3.9045618505411,2.27011744956955,22.5679418511317,5.25002802028642,34.371674468146,9.88913958116104,90.9785198141075,5.39015670417586,98.0703487180876,3.20319883716991,0.170389430852603,0.0416180681799453,0.218629519528685,0.0571626665765027,0.168720979371363,0.0613300653176673,89.969312991699,9.38662891911265,9.2860098471157,2.31432770774097,73.1979087197866,12.6186588276297,48.7711446539626,19.0564401286283,71.0795255459156,13.2492712295105,28.6544979781322,8.72424608661129,99.5529720404063,1.7926731193463,76.7373281607756,17.6685516902685,152.301253000622,35.8027895177377,0.00184157830217781,0.00197964296204712,0.268275934581891,0.105502158435225,121.785051773058,46.3385583713011,20.083844513864,8.06379475158171,96.5441615695327,40.0839300476588,18.5740828279803,6.39725737006949,97.0005883652,4.41601552158655,85.1350870375018,8.75939106152335,2.12614669102597,0.584256857513862,0.080916277741937,0.0436648343784796,2.49958519076015,0.949945449613302,5.32511740676955,2.76193150205458,0.749217964669499,0.222942846650785,7.56156277548795,2.36577677573163,95.9429701774129,5.12041758257476
52,405,2.73310687876801,0.881415965412911,96.5123950666593,4.84310957246725,66.2492316548513,20.7054055007455,90.9495020216142,9.8757251526864,97.2061411113996,3.65739243735874,3.9699415924462,2.25423161523949,22.8881572549786,5.47072157638165,35.2163020729323,10.5290573715026,90.9872550917695,5.47693191764376,97.9045031178541,3.47845639120241,0.169646843541432,0.0408539878703032,0.218597233966581,0.0570128652021816,0.170487152420029,0.0656382345094543,89.5292531079771,9.83217766951619,9.36558534427425,2.32486208778809,73.3068927241076,12.6955458469262,48.4358961713754,19.1586367100901,70.5504549660658,14.0356153779091,28.5935083514636,8.73129539579851,99.5571970295765,1.7520939756954,76.4590567004422,17.5964688044435,153.874863056737,35.977283861176,0.00179856912966098,0.00198751081508885,0.266984669524315,0.105950137238375,120.859640530061,45.8908186234411,19.8247726195789,7.8466496241842,96.5527113389507,39.8408059961166,18.4977785659186,6.50749556661109,96.4134204483059,5.28585967035952,85.0478278449777,8.84604713452458,2.15558603593001,0.604395831200042,0.0813342358570365,0.0458988198856634,2.49473995657073,0.976367968518318,5.42110313661528,2.81960614527895,0.753465428189199,0.225105635767353,7.62924186369445,2.38290181538527,96.0796318514302,4.9149000109356
53,438,2.74892840354305,0.874070210566176,96.4608427055481,4.83232821699816,65.7224866238675,20.8506331186953,90.5625766919831,10.3288976940045,97.1288388990182,3.71473531876647,4.03642330744144,2.21571146074098,23.3037495180761,5.73685429635152,36.1063533457616,11.1189230953667,90.9734300375722,5.5212648635423,97.6228661254286,3.9002492546003,0.168900693324085,0.0401503211830274,0.218432729069711,0.0565954296668927,0.169216871953216,0.06451767671669,89.3173652682594,9.93579671796734,9.48924060772194,2.31082237122963,73.5856184772395,12.8331670701536,48.3202856095717,19.3451015548822,70.7177218908564,14.008280526455,28.5765200503497,8.7552242102068,99.5719533911811,1.68206155432497,76.0830833184875,17.6885015476601,153.492354013625,35.0671651362026,0.00175092597857053,0.00200774896706648,0.265719882954504,0.106369197595239,120.404985670947,45.9679927629215,19.7827823751357,7.97162220334797,96.3673995787724,39.3740820255686,18.4533305371163,6.65082713828276,96.7891181332837,4.64085150171207,84.9412676101725,8.88171619913014,2.17833334370062,0.627005340816492,0.0805506486672989,0.0456387220324667,2.4644700063015,1.02050222825222,5.56124064234749,2.94745989684902,0.758391957832917,0.22868597614718,7.72412258433526,2.38152465379321,96.2864783049376,4.68138510749302
54,476,2.74978300809873,0.836769754465212,96.4631373521215,4.7987888412336,65.2852121373884,21.0710353792148,90.3973789838057,10.4906632628144,97.1218482543983,3.67254445412728,4.07092970592359,2.10421066088629,23.6082555697607,5.75475241036272,37.1207023023695,11.6628297645398,90.9043011946382,5.66336958857253,97.5012475375091,3.97934643680478,0.167931583614591,0.0385652704138503,0.218710426902432,0.0563469817141068,0.168330864197666,0.0627504171101742,89.073822707465,10.0901650769386,9.61119414434795,2.28762918971708,73.929946260682,13.0318520412467,48.264998809123,19.5725545549899,70.2611381080272,14.5099493537414,28.6754694833213,8.76478353076422,99.588304144694,1.6035048225168,75.8837929537795,17.7334514662719,153.767312338214,34.3636614359833,0.00173023707159565,0.00199671237986007,0.266349795593906,0.104343859182594,119.790022840635,46.2034088666438,19.6628027575533,7.95406036220184,95.6925181897712,38.4333346416296,18.2590573391591,6.50205929675414,96.6487178528105,4.86080580200018,84.7423854925882,9.00339295238697,2.22013374738981,0.662997940405259,0.0803917252411371,0.0463314726947731,2.4486227227772,1.06333467980872,5.87853788472162,3.28570045169125,0.762437224672666,0.231732090078525,7.83081143247057,2.33472127187083,96.4036327365198,4.70306998204178
55,450,2.76772314903784,0.82705174474429,96.4702475744888,4.74316873816815,64.8541428275743,21.323273215981,90.0504879360873,10.8512979200209,97.1301189636014,3.60229184091019,4.19284106866606,2.14024733425127,24.0762841245617,5.79442705091856,37.93126752437,11.8726219113427,90.9124691103379,5.75427415834137,97.366063257225,4.00076810657446,0.167711511840751,0.0380648198628901,0.219034676980723,0.0560940517223366,0.166894745602618,0.0606334542470996,88.7917463821525,10.2209482430559,9.45661776875427,2.59876310911993,74.28461087691,13.3211749780984,48.2875759073961,19.9259827315033,70.2220648587557,14.6526067955714,28.6744758290282,8.73650098210191,99.5992246641967,1.54107089743431,75.7043206338119,17.7822325272032,152.809725396395,33.3676348014075,0.00168553336515993,0.00201271496688774,0.263766041538264,0.10355655092587,119.475639213341,46.5487740584981,19.5459041463642,7.96029113065981,96.9731927694694,40.0714072963518,18.2389132105046,6.76049972045483,96.9754348347549,4.51501749162891,84.7163201599788,8.76741231382832,2.26150995616947,0.697300735999122,0.0787536870933329,0.0457618794052357,2.43372266539984,1.10480138227815,5.98064200980349,3.3657447957925,0.763478229199738,0.232851492246178,7.95921445310794,2.2573808602212,96.8831978190169,4.18994987938811
56,405,2.79129446869714,0.856541256757038,96.3518405967265,5.07439204512789,64.5719771956464,21.4332083818825,89.4442841748129,11.4707455324492,97.13008434281,3.51226160172225,4.14283868295553,1.86961696219405,25.0841599514247,6.45215359181467,37.6138629939191,10.8652669565466,90.6214670532121,5.81384719172005,97.2041099725076,4.07883208407038,0.168103642413269,0.0378958812407862,0.218438934543022,0.0552090937866291,0.170290373699726,0.0638383399417384,88.2414373974837,10.5804332191975,9.58199887984754,2.5494460481308,74.6490511128198,13.5450444991007,48.5692002570518,20.2667412995569,69.6552571530736,14.8069356422539,28.9531699538684,8.56040949696127,99.6191881468048,1.42368657380032,75.0494934897533,18.3346736220163,151.762839054975,32.7983049714371,0.00166960055802596,0.00201924590871527,0.263127728678825,0.0991189484740055,118.695425972694,46.2346080342344,19.5229969764598,7.96201494140086,96.4968267150662,39.5401472214603,18.2292918291803,6.90319109244368,97.1761091062153,4.24944321381741,84.3042335137529,8.64457655489141,2.30576330414855,0.762577867279701,0.0798056516834503,0.0485417328428954,2.38884427064534,1.1226193814721,6.06926834946411,3.35764501515128,0.755840642682392,0.233492180683208,8.27175986041351,1.99955822949849,97.3869049960361,3.50311479367406
57,384,2.83847604733134,0.969935816707679,96.5871669639646,4.71628374255171,63.4455665655802,22.3261205429278,89.1396359527729,11.6375976409964,97.1894956307142,3.37178674189624,4.11509837139615,1.67514088311335,25.6804563779134,6.59706509481316,37.9030933017907,10.6849163449791,90.3176958002928,5.86085366589823,96.8520727409208,4.48017522195646,0.168987031994217,0.0371944812500651,0.218147635330035,0.0549307602541013,0.164818911145603,0.0536838641563781,87.417634681943,11.2062201182766,9.54889691253676,2.53777735525671,74.6688684477503,13.7596110363584,49.7926110214255,21.2264162767118,69.660479666693,14.7232192848745,28.9724455784052,8.38375006641581,99.6375665298804,1.37356452283994,74.9652427532486,18.42248099561,150.074060873019,31.4382522265724,0.00172141413023873,0.00192785096362084,0.262649995555021,0.0967574562449402,119.918259147842,47.4641100487962,19.6295519181531,7.99716457226925,96.4581515830856,39.6302514920416,18.120164270348,6.71701328806375,97.3293463475776,4.24297497616216,84.0056159472468,8.42908334486689,2.41093596444345,0.897364608165077,0.0781308396697075,0.0470170767397976,2.40938060252448,1.12970273392733,6.05491853225824,3.31514629644861,0.718922143450494,0.197473169138438,8.22185319223315,2.1402042440701,97.6077510395337,3.31417938873864
58,375,2.8171417221898,0.840296620173218,96.5865156029141,4.72726471526699,63.7604916572753,22.1065124021186,89.2423801262246,11.3166571920543,97.1154434404723,3.44786360689177,4.10859353614029,1.64793897612166,26.1701795245724,6.60143345614804,38.0122146459949,10.3799279871617,89.9822216819664,5.85359571395947,96.632434475366,4.69426342986703,0.171109253278204,0.0376444851483182,0.217328453230757,0.0541039825330739,0.164963393374258,0.0535508817762328,86.9022882814094,11.3821099946022,9.43660060906651,2.4940190223116,74.899881175995,13.9977346798943,50.3830571191688,21.8768487775096,69.4251544285782,14.2460516991965,29.1361156997239,8.19692711483787,99.6506305379727,1.3393564047075,75.2392810161419,18.331569459627,146.689545358062,29.2053586432778,0.00167099868284054,0.00190830584650388,0.259999742154733,0.0926765110003004,119.686501953581,45.6534714955995,18.8727308714431,6.26175617441771,97.309967300394,40.1981835217352,17.9292630782551,6.14635805595245,97.6518128316592,4.03395040055093,83.440363892236,8.26994193229292,2.37112700344888,0.859251649056492,0.0771296820618843,0.0469874472019502,2.43057864967488,1.10155882039065,6.05142409570203,3.18124748975032,0.719123456709469,0.21542540698713,8.42561573638744,1.87762397461952,97.6773303782508,3.23065470917986
59,359,2.83271939667686,0.83861291525813,96.5310932836074,4.73814406493914,64.8734431136597,20.7137359656322,88.8687597379919,11.454211756054,97.0766508985645,3.5137844930427,3.89251595092527,1.34884246352706,26.3196937022524,6.47962330289509,37.7736972034165,9.97284528578133,89.9213220812036,5.72076117523099,96.4358158196431,4.9981104551382,0.173940793188284,0.0368303733925201,0.215017018153285,0.0500137021710041,0.165440710020217,0.055723968220768,86.2216007427358,11.7056557858643,9.56696237635609,2.17897643315469,75.1728468543198,14.278072772623,52.7227206138378,23.1967340629216,69.9284273367603,13.7999706719425,28.8690757178433,8.4202547135226,99.6787770201837,1.27312915634738,75.4430174439032,18.1830171753338,144.788169294556,28.4062948165247,0.00160440026696347,0.0018567549687772,0.259026432031175,0.0921205706512625,117.321057855403,41.8853976364199,19.0287832904458,6.28096919872682,97.5690957132367,40.2827258772045,17.9393217344124,6.01649750949308,97.744259762899,3.8986785784451,83.4193176611272,8.24214010637887,2.32590493314901,0.813825464040372,0.075409826007819,0.0446483595199543,2.47822643132796,1.04656676701206,6.1216425381194,3.0209991368306,0.706153253288195,0.212909425025197,8.43510950804387,1.94751022357237,97.5377638781918,3.47098077097648
60,350,2.8486527239491,0.817077886562103,96.4673872251042,4.74355113376179,64.9544285983349,20.2883014196277,88.7642141019216,11.4084821149414,97.0728512989869,3.55438252156404,3.96569385963168,1.5251319476786,26.2806008272326,6.35156288113489,37.2158924016572,9.7234062953659,90.3347333720676,5.42573591456956,96.3284957765847,5.15476647341997,0.175983586375454,0.0370747158953928,0.214669771501659,0.0496464029449768,0.163663848337462,0.0545711845713716,85.9452667534122,11.6891558136799,9.34806486108938,2.21590416263153,75.7152201626327,14.6123451914093,53.0483518201905,24.0430709424377,71.053565614502,12.4870488107853,28.7735937765603,8.56800785462784,99.7152403350053,1.1886280494696,75.6636380551688,17.9771155656006,142.660519086148,28.4491413599333,0.00154462322496377,0.00180352818939742,0.25922599193885,0.0927570430113446,119.030418165652,43.2509252649952,19.2245917004693,6.48974163864869,97.9796262970883,40.4843291843073,17.3244340828177,4.79739915005837,97.8580262160323,3.78421315340221,83.9929496212751,8.17693821205884,2.27267771068415,0.753324013292324,0.0696665217879883,0.0350360492144692,2.51502048871924,0.983621925251384,6.10309174023581,2.78450920481502,0.685134716839195,0.202397390999658,8.41531385907976,1.98587507949865,97.1196771568991,3.87547451540022
